OriginalPaperPubMedID,ControlPaperPubMedID,PMCID,XMLLINK,journal_nlm_ta,article_type,title,publication_year,first_author_given_names,first_author_surname
36643126,38107457,PMC10723164,s3://pmc-oa-opendata/PMC10723164.1/PMC10723164.1.xml?md5=8480d9ade89d6dc4d51bb5eef4cdbd57,J Adv Pharm Technol Res,research-article,Factors affecting on in vitro release of miconazole from in situ ocular gel,2023,Fatima Jalal,Al_Gawhari
19234595,21283510,PMC3012680,s3://pmc-oa-opendata/PMC3012680.1/PMC3012680.1.xml?md5=67bbdae6736a85d1b7d6ebafe35ca5f5,PLoS One,research-article,Enhancement of Vaccinia Virus Based Oncolysis with Histone Deacetylase Inhibitors,2010,Heather,MacTavish
27292024,29274508,PMC5773473,s3://pmc-oa-opendata/PMC5773473.1/PMC5773473.1.xml?md5=36212d699b4d97573e3d27dcfa199d02,Neoplasia,research-article,A Heparin Binding Motif Rich in Arginine and Lysine is the Functional Domain of YKL-40,2018,Nipaporn,Ngernyuang
34631336,36619009,PMC9789916,s3://pmc-oa-opendata/PMC9789916.1/PMC9789916.1.xml?md5=d5ab00b6a3723e60665a844a455b400f,Food Saf (Tokyo),research-article,Paraquat (Pesticides),2022,,
35505724,38983800,PMC11232474,s3://pmc-oa-opendata/PMC11232474.1/PMC11232474.1.xml?md5=164c5440180ec0281b431301681685d0,Cureus,research-article,"Assessment of Knowledge, Attitude, and Adherence to National Guidelines for Preventing Central Line-Associated Bloodstream Infections Among ICU Nurses of Adult Patients in Jeddah, Saudi Arabia: A Cross-Sectional Survey",2023,Abdulrahim I,Almalki
19647308,21146201,PMC4843123,s3://pmc-oa-opendata/PMC4843123.1/PMC4843123.1.xml?md5=f9c1413781bb03269bca548c3909eb79,Gynecol Oncol,research-article,Risk factors for recurrence of ovarian borderline tumors,2010,KK,Shih
24166501,25531332,PMC4476953,s3://pmc-oa-opendata/PMC4476953.1/PMC4476953.1.xml?md5=9972fd7ffb0bb984eeb2a293fa941566,Oncogene,research-article,NCOA3-mediated upregulation of mucin expression via transcriptional and post-translational changes during the development of pancreatic cancer,2014,S,Kumar
26407074,28036409,PMC5201268,s3://pmc-oa-opendata/PMC5201268.1/PMC5201268.1.xml?md5=9beaabc4c2bd3466f248bcf9ffa85b80,PLoS One,research-article,Subfertility and Risk of Testicular Cancer in the EPSAM Case-Control Study,2016,Chiara,Grasso
32537941,34971493,PMC8801138,s3://pmc-oa-opendata/PMC8801138.1/PMC8801138.1.xml?md5=426ee1b504f5901774a948acf2c0d804,Mol Genet Genomic Med,research-article,De novo 22q11.2 deletions and auricular findings in two Chinese patients with microtia,2021,Nuo,Si
22412771,24348297,PMC3858696,s3://pmc-oa-opendata/PMC3858696.1/PMC3858696.1.xml?md5=325c3f19eb7df7c5530ff2b8eee2412b,Saudi J Anaesth,research-article,Use of extraglottic airways in patients undergoing ambulatory laparoscopic surgery without the need for tracheal intubation,2013,T.,Suhitharan
19208366,21185837,PMC3066263,s3://pmc-oa-opendata/PMC3066263.1/PMC3066263.1.xml?md5=fd28e8a52a0c0eb53fba83eb0ecdcc2b,Gastroenterology,research-article,Synergistic Role of TRPV1 and TRPA1 in Pancreatic Pain and Inflammation,2010,Erica S.,Schwartz
27475306,29277561,PMC5892845,s3://pmc-oa-opendata/PMC5892845.1/PMC5892845.1.xml?md5=23ba2d468a4e196eecf5af0002e90b36,Gastroenterology,research-article,Nuclear Receptor Subfamily 1 Group D Member 1 Regulates Circadian Activity Of NLRP3 Inflammasome to Reduce the Severity of Fulminant Hepatitis in Mice,2017,B,Pourcet
30546827,31921388,PMC6944448,s3://pmc-oa-opendata/PMC6944448.1/PMC6944448.1.xml?md5=e63abaf49e54dd727483a088e4f0fa57,Oncotarget,research-article,Schwann cell reprogramming and lung cancer progression: a meta-analysis of transcriptome data,2019,Victor Menezes,Silva
32048611,34986125,PMC8751612,s3://pmc-oa-opendata/PMC8751612.1/PMC8751612.1.xml?md5=cb9f0aa333649c6cedb6de9af04ad5ab,Aging (Albany NY),research-article,Network pharmacology reveals the potential mechanism of Baiying Qinghou decoction in treating laryngeal squamous cell carcinoma,2021,Kun,Gao
30622236,33414409,PMC7791068,s3://pmc-oa-opendata/PMC7791068.1/PMC7791068.1.xml?md5=8dab17da0f5095b55031cf9be609f05f,Cell Death Dis,research-article,The critical role of T cells in glucocorticoid-induced osteoporosis,2020,Lin,Song
30087833,31804766,PMC6996347,s3://pmc-oa-opendata/PMC6996347.1/PMC6996347.1.xml?md5=21a40b584eb5af36346450d763a62649,FEBS Open Bio,research-article,Crystal structure of the translation recovery factor Trf from Sulfolobus solfataricus,2019,Marco,Kaiser
29473328,31957323,PMC6970044,s3://pmc-oa-opendata/PMC6970044.1/PMC6970044.1.xml?md5=1bb54ea6f4583c319f74af792b679be3,Cancer Med,research-article,"Antitumor activity of celastrol by inhibition of proliferation, invasion, and migration in cholangiocarcinoma via PTEN/PI3K/Akt pathway",2019,Biqiang,Zhu
30198403,31888414,PMC6732852,s3://pmc-oa-opendata/PMC6732852.1/PMC6732852.1.xml?md5=88c970fe5edfce779f0b136054efd6d4,Technol Cancer Res Treat,research-article,Curcumin Regulates the Progression of Colorectal Cancer via LncRNA NBR2/AMPK Pathway,2019,Hua,Yu
32626924,34970695,PMC8722766,s3://pmc-oa-opendata/PMC8722766.1/PMC8722766.1.xml?md5=28e9c1e92464efd0508a41f5a6fa5598,Int J Mol Med,research-article,Long non-coding RNA LINC01748 exerts carcinogenic effects in non-small cell lung cancer cell lines by regulating the microRNA-520a-5p/HMGA1 axis,2022,Yinling,Tan
29901195,31894325,PMC6959459,s3://pmc-oa-opendata/PMC6959459.1/PMC6959459.1.xml?md5=6750b5892acdbe7a773173de2f9c4bf7,Int J Oncol,research-article,Altered expression of fucosylation pathway genes is associated with poor prognosis and tumor metastasis in non-small cell lung cancer,2020,Soonbum,Park
23251568,24416095,PMC3886971,s3://pmc-oa-opendata/PMC3886971.1/PMC3886971.1.xml?md5=ee92b745b5f6f10d2433203370b79c24,PLoS One,research-article,The Impact of Psychological Capital on Job Burnout of Chinese Nurses: The Mediator Role of Organizational Commitment,2013,Jiaxi,Peng
35978332,38104096,PMC10725579,s3://pmc-oa-opendata/PMC10725579.1/PMC10725579.1.xml?md5=b4b40476672b50d1b8fa498b04bfb30b,J Hematol Oncol,research-article,Integrative analysis of clinicopathological features defines novel prognostic models for mantle cell lymphoma in the immunochemotherapy era: a report from The North American Mantle Cell Lymphoma Consortium,2023,Julie M.,Vose
21035453,22227328,PMC3294144,s3://pmc-oa-opendata/PMC3294144.1/PMC3294144.1.xml?md5=c5cb3b7ecd4bfe28a5fcc361617fadb5,J Mol Cell Cardiol,research-article,Homocysteine Induces Cardiomyocyte Dysfunction and Apoptosis through p38 MAPK-Mediated Increase in Oxidant Stress,2011,Xu,Wang
21996563,23277147,PMC4059197,s3://pmc-oa-opendata/PMC4059197.1/PMC4059197.1.xml?md5=661f1ee383bb061222d63b151dca0bb2,Free Radic Biol Med,research-article,Active secretion and protective effect of salivary nitrate against stress in human volunteers and rats,2012,Luyuan,Jin
37481582,39736746,PMC11687006,s3://pmc-oa-opendata/PMC11687006.1/PMC11687006.1.xml?md5=e84cc74c583f902862849ebf33dfd864,World J Surg Oncol,research-article,Upregulation of GSTP1 mediated by chimeric TFE3 promotes TFE3-tRCC progression by targeting JNK signaling pathway,2024,Weixu,Chen
35492116,35974892,PMC9342847,s3://pmc-oa-opendata/PMC9342847.1/PMC9342847.1.xml?md5=a79167b97600d0387444fb5662fd43d4,RSC Adv,research-article,Stability and structural properties of vacancy-ordered and -disordered ZrCx†,2021,Theresa,Davey
28360834,30760979,PMC6156467,s3://pmc-oa-opendata/PMC6156467.1/PMC6156467.1.xml?md5=55a595888113c12b42baba3654166c64,Front Mol Neurosci,research-article,Transdifferentiation of Human Circulating Monocytes Into Neuronal-Like Cells in 20 Days and Without Reprograming,2018,Alfredo,Bellon
25457208,26743076,PMC4822535,s3://pmc-oa-opendata/PMC4822535.1/PMC4822535.1.xml?md5=95793ed5f7e5aa6d5a30e2ae71deb7db,J Hepatol,research-article,Biliary epithelium and liver B cells exposed to bacteria activate intrahepatic MAIT cells through MR1,2016,Hannah C.,Jeffery
36864348,39729205,PMC12125156,s3://pmc-oa-opendata/PMC12125156.1/PMC12125156.1.xml?md5=7e948d93f0d8148b4a3aa6e0c15a37f9,Naunyn Schmiedebergs Arch Pharmacol,research-article,Stimulation of histamine H1-receptors produces a positive inotropic effect in the human atrium,2024,Thanh Hoai,Pham
23585825,25919756,PMC4414059,s3://pmc-oa-opendata/PMC4414059.1/PMC4414059.1.xml?md5=d605246e8622b5e69ce7815e032dff4b,PLoS One,research-article,Structural Variabilities in β-Lactamase (blaA) of Different Biovars of Yersinia enterocolitica: Implications for β-Lactam Antibiotic and β-Lactamase Inhibitor Susceptibilities,2015,Neelja,Singhal
32404183,34963499,PMC8715615,s3://pmc-oa-opendata/PMC8715615.1/PMC8715615.1.xml?md5=706ad9acf7ddaeaca273f8e6b1e8ab5b,J Nanobiotechnology,research-article,Acidic microenvironment responsive polymeric MOF-based nanoparticles induce immunogenic cell death for combined cancer therapy,2021,Xiaoli,Zhang
23717223,25538530,PMC4268537,s3://pmc-oa-opendata/PMC4268537.1/PMC4268537.1.xml?md5=3db843454d71d750e855bffb96288ed1,Saudi J Anaesth,research-article,Hospital acquired blood stream infection as an adverse outcome for patients admitted to hospital with other principle diagnosis,2014,Hamdan H.,Al-Hazmi
29315574,31821553,PMC7239735,s3://pmc-oa-opendata/PMC7239735.1/PMC7239735.1.xml?md5=98e122b30a991b4c5d3056a5ee033686,J Neurochem,research-article,Activation of nicotinic acetylcholine receptors induces potentiation and synchronization within in vitro hippocampal networks,2019,Sarra,Djemil
34761272,37971311,PMC10711445,s3://pmc-oa-opendata/PMC10711445.1/PMC10711445.1.xml?md5=1bc123301559070cdbd8093dd38f5fff,Nucleic Acids Res,research-article,Structural and biochemical insights into NEIL2’s preference for abasic sites,2023,Brian E,Eckenroth
32586329,34963470,PMC8715618,s3://pmc-oa-opendata/PMC8715618.1/PMC8715618.1.xml?md5=be45b8045feca4fcecf736692760bc49,Respir Res,research-article,Relationship of the lung microbiome with PD-L1 expression and immunotherapy response in lung cancer,2021,Hye Jin,Jang
30134805,31892315,PMC6938620,s3://pmc-oa-opendata/PMC6938620.1/PMC6938620.1.xml?md5=3db6882faa5323f328122e689b7397b3,Mol Med,research-article,HMGB1 concentration measurements in trauma patients: assessment of pre-analytical conditions and sample material,2019,William,Ottestad
23744610,25351459,PMC4245364,s3://pmc-oa-opendata/PMC4245364.1/PMC4245364.1.xml?md5=da2e41c0e8ed5f36d3a7e4c10a878bf4,Hepatology,research-article,IL30 (IL27p28) attenuates liver fibrosis through inducing NKG2D-Rae1 interaction between NKT and activated hepatic stellate cells,2014,Abhisek,Mitra
23691078,25919709,PMC4412719,s3://pmc-oa-opendata/PMC4412719.1/PMC4412719.1.xml?md5=621e34b4a58dde1be4b99af805bc6a90,PLoS One,research-article,Involvement of Histidine Residue His382 in pH Regulation of MCT4 Activity,2015,Shotaro,Sasaki
20231902,22242147,PMC3252326,s3://pmc-oa-opendata/PMC3252326.1/PMC3252326.1.xml?md5=c8940ee5f62549ca1adea4e66051fd9e,PLoS One,research-article,"Shared Pattern of Endocranial Shape Asymmetries among Great Apes, Anatomically Modern Humans, and Fossil Hominins",2012,Antoine,Balzeau
22653837,24123231,PMC7224311,s3://pmc-oa-opendata/PMC7224311.1/PMC7224311.1.xml?md5=93c9156d8c91cd086003ce5522fa8871,Hepatology,research-article,Donor PNPLA3 rs738409 Genotype Affects Fibrosis Progression in Liver Transplantation for Hepatitis C,2013,Winston,Dunn
21987453,24038073,PMC4199239,s3://pmc-oa-opendata/PMC4199239.1/PMC4199239.1.xml?md5=59eb44c4769c9cb3d05d9acd16c8b06e,Hepatology,research-article,Reciprocal Regulation of miR-122 and c-Myc in Hepatocellular Cancer: Role of E2F1 and TFDP2,2013,Bo,Wang
30006571,31896766,PMC6940359,s3://pmc-oa-opendata/PMC6940359.1/PMC6940359.1.xml?md5=4bbc4725e0c14f516692b015357d9a0d,Sci Rep,research-article,A prospective three-year follow-up study on the clinical significance of anti-neuronal antibodies in acute psychiatric disorders,2019,M. B.,Schou
26155454,28516031,PMC5434847,s3://pmc-oa-opendata/PMC5434847.1/PMC5434847.1.xml?md5=4e789cb5b8a1227b009b6fa2df279255,Springerplus,research-article,Identifying appropriate protected areas for endangered fern species under climate change,2016,Chun-Jing,Wang
27537390,29241222,PMC5808038,s3://pmc-oa-opendata/PMC5808038.1/PMC5808038.1.xml?md5=cec4bccf31cf3f9175c775e4eb70b9ca,Br J Cancer,research-article,Flavopiridol enhances ABT-199 sensitivity in unfavourable-risk multiple myeloma cells in vitro and in vivo,2018,Liang,Zhou
31059077,33650675,PMC7859999,s3://pmc-oa-opendata/PMC7859999.1/PMC7859999.1.xml?md5=41e46427d5ef530cec920bc62a0e1b24,Oncol Rep,research-article,VSP-17 suppresses the migration and invasion of triple-negative breast cancer cells through inhibition of the EMT process via the PPARγ/AMPK signaling pathway,2021,Xiaotian,Xu
23079660,24332045,PMC3881268,s3://pmc-oa-opendata/PMC3881268.1/PMC3881268.1.xml?md5=a3f44b49daadcfc908c33c8594b64e53,Cancer Cell,research-article,A bis-Benzylidine Piperidone Targeting Proteasome Ubiquitin Receptor RPN13/ADRM1 as a therapy for cancer,2013,Ravi K.,Anchoori
26119735,28009305,PMC5467646,s3://pmc-oa-opendata/PMC5467646.1/PMC5467646.1.xml?md5=adbfb0830842130644f5827f32980c05,Cell Rep,research-article,Probabilistic Modeling of Reprogramming to Induced Pluripotent Stem Cells,2016,Lin L.,Liu
20362538,22136931,PMC4008724,s3://pmc-oa-opendata/PMC4008724.1/PMC4008724.1.xml?md5=deebb280a278b85243e50b191e36986a,Cell Stem Cell,research-article,Forward and reverse mouse genetics through derivation of haploid embryonic stem cells,2011,Ulrich,Elling
21705389,23268839,PMC3580805,s3://pmc-oa-opendata/PMC3580805.1/PMC3580805.1.xml?md5=0e71449934dbe2689cde3ce51452ead4,J Exp Bot,research-article,ZmCPK11 is involved in abscisic acid-induced antioxidant defence and functions upstream of ZmMPK5 in abscisic acid signalling in maize,2013,Yanfen,Ding
31839998,33376237,PMC7772337,s3://pmc-oa-opendata/PMC7772337.1/PMC7772337.1.xml?md5=5e69a7ed0c403a263297aed88b2ffc5e,Signal Transduct Target Ther,research-article,Combination of anti-PD-1 antibody with P-GEMOX as a potentially effective immunochemotherapy for advanced natural killer/T cell lymphoma,2020,Jun,Cai
17476336,19649270,PMC2718704,s3://pmc-oa-opendata/PMC2718704.1/PMC2718704.1.xml?md5=c0d0d100612e0ba9a3e4be0520b1746b,PLoS One,research-article,"Role of Mental Retardation-Associated Dystrophin-Gene Product Dp71 in Excitatory Synapse Organization, Synaptic Plasticity and Behavioral Functions",2009,Fatma,Daoud
29079776,30575749,PMC6303374,s3://pmc-oa-opendata/PMC6303374.1/PMC6303374.1.xml?md5=e456214030a8707837775da9a84ffc4c,Nat Commun,research-article,Oxygen-dependent proteolysis regulates the stability of angiosperm polycomb repressive complex 2 subunit VERNALIZATION 2,2018,Daniel J.,Gibbs
31818299,33357243,PMC7758928,s3://pmc-oa-opendata/PMC7758928.1/PMC7758928.1.xml?md5=5879ada5ed5b5d1eeace73a385003444,BMC Med,research-article,Reduced growth velocity from the mid-trimester is associated with placental insufficiency in fetuses born at a normal birthweight,2020,Lucy M.,Kennedy
23396401,25552595,PMC4439557,s3://pmc-oa-opendata/PMC4439557.1/PMC4439557.1.xml?md5=5c1ee4d0b6d63dcff941036f7428cf15,Diabetes,research-article,Novel Stable Isotope Analyses Demonstrate Significant Rates of Glucose Cycling in Mouse Pancreatic Islets,2015,Martha L.,Wall
15849318,17189298,PMC1807956,s3://pmc-oa-opendata/PMC1807956.1/PMC1807956.1.xml?md5=d2bb30c0caceff527ab0e97a4f060b53,Nucleic Acids Res,research-article,The BRCT domain of mammalian Pes1 is crucial for nucleolar localization and rRNA processing,2007,Michael,Hölzel
29806003,31989026,PMC6978839,s3://pmc-oa-opendata/PMC6978839.1/PMC6978839.1.xml?md5=f77f20d954c376ba675cf188dc840659,ACS Cent Sci,research-article,Molecular and Crystal Features of Thermostable Energetic Materials: Guidelines for Architecture of “Bridged” Compounds,2019,Hui,Li
31145036,33170086,PMC7929914,s3://pmc-oa-opendata/PMC7929914.1/PMC7929914.1.xml?md5=080934ad1d22e81088537dc551c9277e,Metab Syndr Relat Disord,research-article,Triglyceride-Glucose Index and Related Parameters Predicted Metabolic Syndrome in Nigerians,2021,Taiwo H.,Raimi
28645315,30594235,PMC6310998,s3://pmc-oa-opendata/PMC6310998.1/PMC6310998.1.xml?md5=c1e5ff0e949b7af2e20e6809ae78b73b,Parasit Vectors,research-article,Patterns of Fasciola hepatica infection in Danish dairy cattle: implications for on-farm control of the parasite based on different diagnostic methods,2018,Nao,Takeuchi-Storm
25783790,27501394,PMC5084667,s3://pmc-oa-opendata/PMC5084667.1/PMC5084667.1.xml?md5=3dbf031b2965b1e2e582e662511657e3,Cancer Sci,research-article,Comparison of methods using paraffin‐embedded tissues and exfoliated cervical cells to evaluate human papillomavirus genotype attribution,2016,Yutaka,Torii
31724324,33369211,PMC8077073,s3://pmc-oa-opendata/PMC8077073.1/PMC8077073.1.xml?md5=2f94ea90b5da14655f281199f35b98d2,Mol Genet Genomic Med,research-article,Deciphering the pathogenesis of the COL4‐related hematuric nephritis: A genotype/phenotype study,2020,Vera,Uliana
31573758,33460243,PMC7549600,s3://pmc-oa-opendata/PMC7549600.1/PMC7549600.1.xml?md5=984dd77db9eeb7326de75e54c3ea0997,Mol Genet Genomic Med,research-article,Clinical manifestation and genetic analysis in Chinese early onset X‐linked retinoschisis,2020,Li,Huang
31894666,34967506,PMC8855918,s3://pmc-oa-opendata/PMC8855918.1/PMC8855918.1.xml?md5=addbef1bed6af0fb7fc20e635a4847cb,Cancer Med,research-article,Preoperative magnetic resonance imaging predicts clinicopathological parameters and stages of endometrial carcinomas,2021,Chia‐Ying,Wu
25973748,28036407,PMC5201291,s3://pmc-oa-opendata/PMC5201291.1/PMC5201291.1.xml?md5=324bd949244afe0c29500b2f2db42583,PLoS One,research-article,Real Time Quantification of Dangerousity in Football Using Spatiotemporal Tracking Data,2016,Daniel,Link
24586525,26720758,PMC4697810,s3://pmc-oa-opendata/PMC4697810.1/PMC4697810.1.xml?md5=22c4b3a8da51e3d8cec76390f46d4ce0,PLoS One,research-article,Aberrant DNA Methylation Is Associated with a Poor Outcome in Juvenile Myelomonocytic Leukemia,2015,Hirotoshi,Sakaguchi
25720435,27879456,PMC5180250,s3://pmc-oa-opendata/PMC5180250.1/PMC5180250.1.xml?md5=d038c0562f452ed72f42b776b87e1af1,Biosci Rep,research-article,Hindlimb spasticity after unilateral motor cortex lesion in rats is reduced by contralateral nerve root transfer,2016,Haiyang,Zong
20808781,22215983,PMC3246454,s3://pmc-oa-opendata/PMC3246454.1/PMC3246454.1.xml?md5=66fbe1757e0ccd8b63fa603bf1e602d8,PLoS Biol,research-article,Mitotic Spindle Assembly around RCC1-Coated Beads in Xenopus Egg Extracts,2011,David,Halpin
32090770,34979182,PMC8828693,s3://pmc-oa-opendata/PMC8828693.1/PMC8828693.1.xml?md5=026f0d3f745bf84e211800fa37ef3135,J Affect Disord,research-article,Psychometric evaluation of a caregiver-report adaptation of the Overall Anxiety Severity and Impairment Scale (OASIS) for use with youth populations,2022,Jonathan S.,Comer
30728039,33357230,PMC7758936,s3://pmc-oa-opendata/PMC7758936.1/PMC7758936.1.xml?md5=659b88687bcf0b0c969b1f4cd8c86f6a,J Exp Clin Cancer Res,research-article,Indirect cholinergic activation slows down pancreatic cancer growth and tumor-associated inflammation,2020,Paulo L.,Pfitzinger
19816568,21203501,PMC3009686,s3://pmc-oa-opendata/PMC3009686.1/PMC3009686.1.xml?md5=5e8830394aed2b469ed33ea31436c1e1,PLoS Genet,research-article,Initiator Elements Function to Determine the Activity State of BX-C Enhancers,2010,Carole,Iampietro
35748325,38073552,PMC10722943,s3://pmc-oa-opendata/PMC10722943.1/PMC10722943.1.xml?md5=c915d887aa63075c75e8b49f5104ddc1,Mol Pain,research-article,A-kinase anchoring protein 79/150 coordinates α-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid receptor sensitization in sensory neurons,2023,Yan,Zhang
28403083,30593224,PMC6314778,s3://pmc-oa-opendata/PMC6314778.1/PMC6314778.1.xml?md5=cb40c7f17f668251abb8e3cd00cbb52f,Medicine (Baltimore),research-article,Could larger diameter of 4th generation ceramic bearing increase the rate of squeaking after THA?,2018,Yuan,Luo
23839791,25627626,PMC4311573,s3://pmc-oa-opendata/PMC4311573.1/PMC4311573.1.xml?md5=3c0234aca159c28a1ad9216baad8f36e,Obesity (Silver Spring),research-article,Adipose tissue remodeling in a novel domestic porcine model of diet-induced obesity,2014,Aditya S.,Pawar
31935210,34969944,PMC8725341,s3://pmc-oa-opendata/PMC8725341.1/PMC8725341.1.xml?md5=30a1a1aa0f71798705b42f266ebc3de1,Med Sci Monit,research-article,A Prospective Observational Study of 42 Patients with COVID-19 infection and a History of Hepatitis C Virus Infection and Thyroid Disease with Follow-Up Thyroid Function and Autoantibody Testing,2021,Dumitru Cristinel,Badiu
